seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chrX	43844550	43844949	400	*	401	*	4.27004405275164	4.96456258996469	1.75992386049801	1.55490407066209	2.79681886068759e-05	0.00203330571184396	Distal Intergenic	23	43808024	43832921	24898	2	4693	uc004dga.3	-11629	NDP
chr18	33408692	33409091	400	*	401	*	4.92642328365318	5.49922469548732	3.41235012952296	1.38556921323456	2.81249896805073e-05	0.002037408356566	Distal Intergenic	18	33484781	33484889	109	2	406963	uc010dmv.2	75798	MIR187
chr3	149990408	149990807	400	*	401	*	4.64354308230531	5.23234926712511	3.03530091125604	1.45155028028082	2.92182307106097e-05	0.00210342709099409	Distal Intergenic	3	150126788	150177615	50828	1	9819	uc003exv.3	-135981	TSC22D2
chr12	1511432	1511831	400	*	401	*	5.36903231665008	5.94103559287072	3.85947177198199	1.39025884164826	2.97083058857152e-05	0.00211801054316191	Intron (uc001qiz.2/23085, intron 16 of 19)	12	1609657	1613590	3934	1	100292680	uc021qsv.1	-97826	LINC00942
chr15	38963977	38964376	400	*	401	*	5.06552134101347	5.58243315980003	3.83268882460005	1.29407984156022	2.99411739384164e-05	0.00212774882705126	Distal Intergenic	15	38988799	38992239	3441	1	400359	uc001zkf.1	-24423	LINC02694
chr7	139502613	139503012	400	*	401	*	5.17628730918901	5.70923779845217	3.86926086392634	1.32200057934653	3.06703486608451e-05	0.00217258133254275	Intron (uc003vvh.3/6916, intron 4 of 16)	7	139478047	139720125	242079	1	6916	uc010lne.3	24566	TBXAS1
chr5	53968196	53968595	400	*	401	*	6.04325240046339	6.5504123466034	4.85335444140843	1.26113847795091	3.20980213146776e-05	0.00225923047476334	Distal Intergenic	5	53813593	53842416	28824	1	112574	uc003jpi.4	154603	SNX18
chr3	195947039	195947438	400	*	401	*	6.29466520016192	6.76528209063563	5.2528942262524	1.18585095836694	3.31555717665499e-05	0.00231889649244468	Intron (uc011btu.1/200931, intron 2 of 2)	3	195943383	195960301	16919	1	200931	uc003fwd.3	3656	SLC51A
chr11	35880612	35881011	400	*	401	*	3.94755114642723	4.6045399356569	1.83319863947113	1.528135342133	3.33395227657551e-05	0.00232440628594938	Distal Intergenic	11	35965612	36252841	287230	1	143458	uc001mwk.1	-84601	LDLRAD3
chr11	110228475	110228874	400	*	401	*	4.57192698506786	5.19112004738749	2.76254062152612	1.48230687336958	3.60674956021533e-05	0.00248326392617816	Intron (uc001pkv.1/uc001pkv.1, intron 3 of 5)	11	110100166	110167437	67272	2	5962	uc010rwe.2	-61038	RDX
chr12	69358082	69358481	400	*	401	*	5.67979556229754	6.16381283556463	4.58588437285258	1.2299172696581	3.66294474551881e-05	0.00251412241679228	Distal Intergenic	12	69244956	69357020	112065	2	1368	uc001sur.3	-1062	CPM
chr19	46688463	46688862	400	*	401	*	6.6376113026377	7.05487510177986	5.7824670615558	1.0297385316987	3.69444991207815e-05	0.00252388937456126	Distal Intergenic	19	46706683	46715832	9150	1	93429	uc002ped.1	-17821	LOC93429
chr1	28294916	28295315	400	*	401	*	4.53828698930347	5.12077052062008	2.96810951414985	1.43273619700223	3.74470869614372e-05	0.0025387057329286	Distal Intergenic	1	28286504	28294604	8101	1	55113	uc001bph.1	8412	XKR8
chr14	56087932	56088331	400	*	401	*	4.17887249945	4.79425835865553	2.39652392487777	1.46204090776375	3.77353290803023e-05	0.00254467771325156	Intron (uc001xcb.3/3895, intron 6 of 45)	14	56110993	56151302	40310	1	3895	uc010aoq.3	-22662	KTN1
chr1	212808937	212809336	400	*	401	*	6.23104726814797	6.67154003837846	5.29843717584117	1.08323923051049	3.77654535969645e-05	0.00254467771325156	Distal Intergenic	1	212797789	212800120	2332	1	149647	uc001hjk.3	11148	GARIN4
chr1	51769314	51769713	400	*	401	*	5.24983159630386	5.77562844761828	3.97647184415696	1.33364106368892	3.83408240721519e-05	0.00256778955399585	Intron (uc001csk.3/22996, intron 8 of 17)	1	51752930	51763594	10665	2	22996	uc001csj.3	-5720	TTC39A
chr7	20371058	20371457	400	*	401	*	7.57085267843835	7.9969503396174	6.68688245198501	1.06832860371414	3.85944409394208e-05	0.00256920403374138	Promoter	7	20370725	20455382	84658	1	3696	uc003suu.3	333	ITGB8
chr18	46557840	46558239	400	*	401	*	4.47967936473506	5.06505577588685	2.89223090454909	1.40831639068187	3.8801110389018e-05	0.00257520522735041	Distal Intergenic	18	46576057	46576138	82	2	100616420	uc021ujs.1	17899	MIR4744
chr9	136688707	136689106	400	*	401	*	5.54837030330436	6.06115389144996	4.3339048431561	1.26621452947568	4.05538122577695e-05	0.00265958399023431	Intron (uc004cer.3/7410, intron 4 of 26)	9	136635500	136655349	19850	2	7410	uc004cet.1	-33358	VAV2
chr3	172309775	172310174	400	*	401	*	6.28939444871373	6.72869456219168	5.36089586181834	1.08961422142957	4.09848823268063e-05	0.00267990202457026	Exon (uc003fif.1/uc003fif.1, exon 2 of 2)	3	172235145	172241297	6153	2	8743	uc010hwu.2	-68478	TNFSF10
chr18	10057961	10058360	400	*	401	*	6.44803938656952	6.89893033270883	5.47892959920169	1.08969070415642	4.12842243893043e-05	0.00269151222191155	Distal Intergenic	18	9913955	9960018	46064	1	9218	uc002kok.3	144006	VAPA
chrX	138006876	138007275	400	*	401	*	4.41807387393337	5.05081469676725	2.50751531264912	1.48339728372658	4.14226918131318e-05	0.00269259679930008	Intron (uc004faq.3/2258, intron 1 of 5)	23	137713734	137949717	235984	2	2258	uc011mwi.2	-57159	FGF13
chr8	18836207	18836606	400	*	401	*	5.47749329004071	6.00261510231789	4.20726174287614	1.24680879783936	4.20441389254264e-05	0.00272299361299752	Intron (uc003wza.3/23362, intron 1 of 15)	8	18384813	18871196	486384	2	23362	uc003wza.3	34590	PSD3
chr13	111522055	111522454	400	*	401	*	6.99284486285998	7.47423816762333	5.9093314457787	1.21546967296662	4.21367275528325e-05	0.00272299361299752	Promoter	13	111516334	111522655	6322	2	283487	uc001vrk.2	201	PRECSIT
chr14	61569705	61570104	400	*	401	*	6.75374514920085	7.16530632491579	5.91681651991418	1.01379784442203	4.24440975449386e-05	0.00272713028521673	Distal Intergenic	14	61654287	62017698	363412	1	5583	uc010tsa.2	-84183	PRKCH
chr7	41850287	41850686	400	*	401	*	4.58139736737834	5.21238953950508	2.68435802502961	1.4847714351603	4.24475280808359e-05	0.00272713028521673	Distal Intergenic	7	41728601	41742706	14106	2	3624	uc003thr.3	-107581	INHBA
chr10	14053422	14053821	400	*	401	*	3.91447806510511	4.55182723942697	1.96759129270368	1.49621512236053	4.51146337637361e-05	0.00285695851235625	Intron (uc001ims.3/55691, intron 2 of 24)	10	13734169	14050160	315992	2	55691	uc001imu.1	-3262	FRMD4A
chr4	74641646	74642045	400	*	401	*	4.27592257014915	4.87486871728819	2.60408637016047	1.4287048250628	4.6932244902578e-05	0.00296357012740536	Distal Intergenic	4	74606223	74609433	3211	1	3576	uc003hhe.3	35423	CXCL8
chr5	133313200	133313599	400	*	401	*	6.92245714027547	7.34447829291914	6.05188261889479	1.0393407147554	4.76153388191679e-05	0.00299750175576773	Intron (uc003kyp.2/7416, intron 6 of 8)	5	133291198	133304406	13209	2	56951	uc003kyo.3	-8794	C5orf15
chr1	56797419	56797818	400	*	401	*	3.27709905633127	4.06941678711316	0	1.12352985773635	4.77408541708628e-05	0.00299750175576773	Distal Intergenic	1	56960419	57045257	84839	2	8613	uc001cyj.2	247439	PLPP3
chr5	124194884	124195283	400	*	401	*	4.21212893440011	4.82555283088333	2.44349103702644	1.44421938637808	4.89421703445364e-05	0.00305839354031021	Distal Intergenic	5	123982372	124084500	102129	2	57507	uc003ktt.1	-110384	ZNF608
chr12	69449223	69449622	400	*	401	*	5.72317301139745	6.24671261388528	4.46024142752113	1.2582795834069	4.95326108194531e-05	0.00308371896259361	Distal Intergenic	12	69244956	69357020	112065	2	1368	uc001sur.3	-92203	CPM
chr10	106200861	106201260	400	*	401	*	4.37990533366834	4.95409041916308	2.85796941157795	1.39429014417706	5.0744571023744e-05	0.00315029709043754	Intron (uc001kyh.3/159686, intron 15 of 17)	10	106113522	106214848	101327	1	159686	uc001kyh.3	87339	CFAP58
chr11	76401305	76401704	400	*	401	*	7.00454951184137	7.44963290420791	6.05597152100947	1.10478200560037	5.1216936080471e-05	0.00317071569835991	Intron (uc001oxs.4/390226, intron 18 of 20)	11	76368568	76381791	13224	2	2615	uc001oxr.4	-19514	LRRC32
chr2	218861262	218861661	400	*	401	*	5.16773274145206	5.73357044502709	3.69248239204088	1.39745842688441	5.13980111387304e-05	0.00317303755356726	Intron (uc010fvk.1/7145, intron 1 of 18)	2	218712233	218867718	155486	2	7145	uc010fvk.1	6057	TNS1
chr6	106429047	106429446	400	*	401	*	5.60846941496794	6.12690248297991	4.36879584640047	1.27386125566613	5.18607404648189e-05	0.00319268586354585	Distal Intergenic	6	106534195	106557814	23620	1	639	uc003prd.2	-104749	PRDM1
chr6	109058750	109059149	400	*	401	*	5.23472154707233	5.7987297026303	3.76946958953014	1.36946405698536	5.24013311909094e-05	0.00321700505736191	Distal Intergenic	6	109072857	109090773	17917	1	387111	uc003pso.1	-13708	LINC00222
chr19	46272011	46272410	400	*	401	*	4.13302497008237	4.7490869146065	2.34591703995751	1.450222482974	5.3742034233898e-05	0.0032720460016622	Promoter	19	46268043	46272497	4455	2	147912	uc002pdb.3	87	SIX5
chr15	80766478	80766877	400	*	401	*	6.68945532053613	7.10909116947045	5.82664442237084	1.07294055606367	5.3998127933378e-05	0.00327860611388898	Intron (uc002bfq.3/9915, intron 4 of 4)	15	80735305	80890277	154973	1	9915	uc002bfs.3	31173	ARNT2
chr6	143234464	143234863	400	*	401	*	6.11382715737195	6.62344227816188	4.91326667642686	1.23811328393697	5.51860774341799e-05	0.0033275669986992	Intron (uc003qjd.3/3097, intron 1 of 9)	6	143072604	143266338	193735	2	3097	uc003qjd.3	31475	HIVEP2
chr6	16332077	16332476	400	*	401	*	3.6207383979882	4.28650237587958	1.42394883864262	1.47018728797464	5.65401213227056e-05	0.00338643149418189	Intron (uc003nbt.3/6310, intron 7 of 8)	6	16238811	16295780	56970	1	2766	uc003nbs.3	93266	GMPR
chr2	216870238	216870637	400	*	401	*	5.35418527217113	5.85448179759068	4.1935891083716	1.23731658135436	5.68797536006197e-05	0.00339756603872242	Intron (uc002vfo.3/55686, intron 1 of 4)	2	216807314	216878346	71033	2	55686	uc002vfo.3	7709	MREG
chr7	80642041	80642440	400	*	401	*	4.18343404830928	4.78805318626879	2.47455173668243	1.42641825545916	5.79580693423586e-05	0.00345264498796622	Distal Intergenic	7	80371854	80551675	179822	2	10512	uc011kgw.2	-90366	SEMA3C
chr1	108695072	108695471	400	*	401	*	5.15970036925006	5.69126928296065	3.85925055439418	1.31225693434432	5.88716554846951e-05	0.00347893705312098	Intron (uc001dvm.4/29957, intron 6 of 9)	1	108677344	108735431	58088	2	29957	uc001dvm.4	39960	SLC25A24
chr21	35389119	35389518	400	*	401	*	4.70750419143546	5.26304934357595	3.28746235374906	1.36552896227919	5.92275312379131e-05	0.00349063378103764	Distal Intergenic	21	35445823	35515334	69512	1	64968	uc002ytp.2	-56305	MRPS6
chr19	52171762	52172161	400	*	401	*	5.51899107765323	6.03127524089184	4.30672832057316	1.21695488408428	6.00918491555259e-05	0.00352278503497687	Distal Intergenic	19	52145806	52150132	4327	2	100049587	uc002pxf.4	-21630	SIGLEC14
chr5	106637978	106638377	400	*	401	*	6.11987687857797	6.63239813681626	4.90656893334786	1.21528790168827	6.20133477368041e-05	0.00362581216489711	Distal Intergenic	5	106712590	107006596	294007	2	1946	uc003kol.3	368219	EFNA5
chr12	26428036	26428435	400	*	401	*	6.60820354106054	7.07205527301375	5.59187960150846	1.11205532471718	6.23289865041897e-05	0.00363465153226674	Distal Intergenic	12	26348506	26405853	57348	1	8082	uc009zjf.2	79530	SSPN
chr3	38143512	38143911	400	*	401	*	5.38429537316193	5.90513443597127	4.13372050643779	1.23828345818976	6.3464745929997e-05	0.00368145498634872	Intron (uc003cho.1/9940, intron 19 of 36)	3	38138060	38159102	21043	1	9940	uc010hgx.1	5452	DLEC1
chr15	99823003	99823402	400	*	401	*	4.06782064722673	4.71827653637312	2.01161644980542	1.45407506084119	6.36602993555112e-05	0.00368313161271244	Intron (uc010urs.1/123355, intron 3 of 9)	15	99797730	99800481	2752	1	7190	uc031quj.1	25273	HSP90B2P
chr17	68286907	68287306	400	*	401	*	4.56469086886447	5.11126154850724	3.19081702586786	1.32913183160251	6.53346927278846e-05	0.00376031782286192	Distal Intergenic	17	68165676	68176183	10508	1	3759	uc002jir.3	121231	KCNJ2
chr10	115439576	115439975	400	*	401	*	6.21444959135374	6.64240906050642	5.32430698970875	1.07410337347051	6.66050974171002e-05	0.00380371901295952	Promoter	10	115439428	115490668	51241	1	840	uc010qsa.3	148	CASP7
chr20	10450559	10450958	400	*	401	*	6.25494855823278	6.71569225759653	5.25012736043203	1.11906593226077	6.71306601639329e-05	0.00382385237186361	Intron (uc010zre.2/128710, intron 2 of 7)	20	10415951	10604027	188077	1	128710	uc010zre.2	34608	SLX4IP
chr6	25475293	25475692	400	*	401	*	3.72467672042605	4.37625208582753	1.65869161108169	1.44434742448524	6.94468079982492e-05	0.00392543197843812	Intron (uc010jpy.3/55604, intron 11 of 36)	6	25527606	25557078	29473	1	55604	uc003nfa.1	-51914	CARMIL1
chr14	103893182	103893581	400	*	401	*	4.96332614794992	5.50667613524702	3.6055989438845	1.32624173105348	7.19993369476096e-05	0.00405932996397735	Intron (uc001ymw.4/4140, intron 2 of 15)	14	103931887	103932428	542	1	4140	uc021sef.1	-38306	MARK3
chr12	65996645	65997044	400	*	401	*	4.32514588310208	4.92550272745462	2.64419946033511	1.38731554089608	7.32307313178806e-05	0.00410779795141238	Distal Intergenic	12	66217437	66221867	4431	1	8091	uc001ssp.1	-220393	HMGA2
chr5	158394110	158394509	400	*	401	*	5.7166055120167	6.20863019184594	4.59037248485588	1.15470453288795	7.4234993111038e-05	0.00413266393639055	Intron (uc011ddw.2/1879, intron 4 of 13)	5	158122923	158523614	400692	2	1879	uc011ddw.2	129105	EBF1
chr19	45520003	45520402	400	*	401	*	4.41204521464536	5.01754168037407	2.69733458883664	1.37802326235135	7.47472721050492e-05	0.00415072728842636	Intron (uc021uvp.1/5971, intron 3 of 10)	19	45504707	45541456	36750	1	5971	uc021uvq.1	15296	RELB
chr13	24844950	24845349	400	*	401	*	6.40427027837339	6.84889691642121	5.4572912778752	1.10372499258352	7.55505082839538e-05	0.00418481650020968	Promoter	13	24844857	24881212	36356	1	221178	uc010tdb.2	93	SPATA13
chr14	70654879	70655278	400	*	401	*	4.15388595464534	4.76376946675617	2.40961803991738	1.41315845594146	7.59304548578952e-05	0.00419534745703585	Promoter	14	70510934	70655787	144854	2	6547	uc001xlw.3	509	SLC8A3
chr3	193838315	193838714	400	*	401	*	4.08021547868857	4.70577326804371	2.22429871227736	1.4108437802612	7.9110019575259e-05	0.00434794216312548	Distal Intergenic	3	193853931	193855073	1143	1	3280	uc011bst.2	-15217	HES1
chr8	97718360	97718759	400	*	401	*	6.83200462704887	7.31564318565975	5.73959994363622	1.1856824408298	8.04525040532249e-05	0.00440119007940674	Intron (uc003yhw.3/10404, intron 1 of 7)	8	97657499	98155722	498224	1	10404	uc003yhw.3	60861	CPQ
chr12	14420571	14420970	400	*	401	*	6.26983995484849	6.71158172782488	5.33290785370516	1.06859032919973	8.06927958486738e-05	0.00440343575568281	Distal Intergenic	12	14518611	14614067	95457	1	55729	uc010shs.1	-97641	ATF7IP
chr1	90373636	90374035	400	*	401	*	6.3568037466436	6.87398093049934	5.12278073643032	1.17731461876366	8.224207126482e-05	0.00446592633175378	Intron (uc001dnm.3/55144, intron 2 of 2)	1	90287480	90401989	114510	1	55144	uc001dnn.3	86156	LRRC8D
chr7	26399917	26400316	400	*	401	*	6.62336303473648	7.06105766275996	5.70037534345751	1.06513391023402	8.33189339473009e-05	0.00448857533073586	Promoter	7	26400504	26413949	13446	1	29887	uc010kuv.3	-188	SNX10
chr18	10094174	10094573	400	*	401	*	4.58081282861174	5.18407372094821	2.88090057257282	1.36052101864254	8.34585923116897e-05	0.00448857533073586	Distal Intergenic	18	9913955	9960018	46064	1	9218	uc002kok.3	180219	VAPA
chr15	66866772	66867171	400	*	401	*	4.29847455827916	4.92553788554039	2.43129751497991	1.40704858553848	8.34715379816497e-05	0.00448857533073586	Distal Intergenic	15	66840537	66858317	17781	2	197021	uc010bhw.3	-8455	LCTL
chr17	30454458	30454857	400	*	401	*	6.31113519766632	6.7329406525845	5.44126497337789	1.03242083164126	8.41111160371695e-05	0.0045119897464502	Distal Intergenic	17	30469473	30536757	67285	1	55288	uc002hgv.3	-14616	RHOT1
chr5	11009274	11009673	400	*	401	*	5.02178250882521	5.56066118185523	3.68611793951259	1.33323431022619	8.51986115704172e-05	0.00453728798630793	Intron (uc011cmx.1/1501, intron 13 of 16)	5	10679342	10761387	82046	2	1611	uc011cmw.2	-247887	DAP
chr20	31114874	31115273	400	*	401	*	6.08612688677596	6.5852639283051	4.9304090734149	1.19232426952885	8.7335378839184e-05	0.00461770145388709	Intron (uc031rss.1/140688, intron 2 of 10)	20	31052584	31124200	71617	2	140688	uc002wxw.1	8927	NOL4L
chr15	78374259	78374658	400	*	401	*	6.00576802097441	6.45625599533167	5.03809504332188	1.08753016109256	8.85580387821932e-05	0.00466005051220298	Distal Intergenic	15	78375875	78375901	27	1	100847029	uc031qsz.1	-1217	MIR5003
chr1	236148034	236148433	400	*	401	*	4.28682014772957	4.88975794134459	2.58903225973591	1.35812878311222	9.3639949615721e-05	0.00483536571602114	Intron (uc009xgc.3/4811, intron 4 of 8)	1	236139132	236175343	36212	2	4811	uc009xgc.3	26910	NID1
chr17	14358419	14358818	400	*	401	*	4.84175325532719	5.4111829489061	3.34663139582964	1.28262184644051	9.66425597466769e-05	0.00494103693893675	Distal Intergenic	17	14207057	14209062	2006	1	84815	uc010vvv.2	151362	MGC12916
chr6	38098968	38099367	400	*	401	*	4.54004382201598	5.11473569862825	3.01521539169166	1.3436378777412	9.88091636063822e-05	0.00502018695371185	Intron (uc003onx.3/60685, intron 5 of 5)	6	37787307	38122399	335093	1	60685	uc003onx.3	311661	ZFAND3
chr15	80752223	80752622	400	*	401	*	5.73997554135997	6.20985771501987	4.70099583875206	1.14356335529828	9.93239939475757e-05	0.0050347697023747	Intron (uc002bfq.3/9915, intron 3 of 4)	15	80735305	80890277	154973	1	9915	uc002bfs.3	16918	ARNT2
chr19	1038352	1038751	400	*	401	*	6.2230952686918	6.64347930755738	5.35785505598186	1.02195048723603	0.00010064720597602	0.00506146047383207	3' UTR	19	1040102	1042743	2642	1	10347	uc010dsa.3	-1351	ABCA7
chr6	45558448	45558847	400	*	401	*	4.64970612771859	5.22427583141863	3.12557562248321	1.32472873945093	0.000100731310026682	0.00506146047383207	Distal Intergenic	6	45389914	45518819	128906	1	860	uc003oxt.3	168534	RUNX2
chr19	58416035	58416434	400	*	401	*	3.93543448531088	4.60684335755595	1.68272736766412	1.3857967691952	0.000103597981453249	0.00518013345723588	Distal Intergenic	19	58417142	58427978	10837	2	147687	uc002qqq.3	11544	ZNF417
chr17	76554087	76554486	400	*	401	*	5.67417188166217	6.17272329370558	4.52091027397304	1.16693756721133	0.000103968884720122	0.00518694429164654	Exon (uc010dhp.2/8632, exon 14 of 81)	17	76539837	76567460	27624	2	8632	uc002jvv.2	12974	DNAH17
chr22	24797603	24798002	400	*	401	*	7.27259632111502	7.71951612455195	6.31756639940371	1.05894587168041	0.000104549035544222	0.00520414016793435	Intron (uc002zzv.4/23384, intron 13 of 15)	22	24813709	24838325	24617	1	135	uc002zzx.3	-15707	ADORA2A
chr9	38713007	38713406	400	*	401	*	3.94049483726914	4.60960824158541	1.71081489075566	1.38767599082702	0.00010672768107379	0.00527866036367998	Distal Intergenic	9	38621085	38623277	2193	1	158228	uc004abh.4	91922	FAM201A
chr19	45371835	45372234	400	*	401	*	6.63718992786317	7.05245433744102	5.78846666842848	1.0084876399194	0.000106800617429523	0.00527866036367998	Intron (uc002ozv.3/5819, intron 2 of 5)	19	45394477	45406937	12461	1	10452	uc002ozz.3	-22243	TOMM40
chr5	43302985	43303384	400	*	401	*	4.27007631174629	4.87696074723066	2.54608937981358	1.344067376202	0.00010687230337661	0.00527866036367998	Intron (uc003jnq.5/3157, intron 1 of 9)	5	43287572	43294970	7399	2	3157	uc003jnp.5	-8015	HMGCS1
chr14	81867228	81867627	400	*	401	*	5.21572561504582	5.74758896195986	3.91387726656909	1.20204773628797	0.00010724032864089	0.00527866036367998	Intron (uc010tvu.3/85439, intron 1 of 5)	14	81861294	81884597	23304	2	85439	uc010atc.1	16970	STON2
chr17	7994840	7995239	400	*	401	*	4.84549033855506	5.36616953900098	3.59564291678549	1.25737973386171	0.000107740222858931	0.0052914814786783	Distal Intergenic	17	7991374	7991465	92	1	100422983	uc021tpn.1	3466	MIR4314
chr2	98628878	98629277	400	*	401	*	5.79215872828358	6.2630306694013	4.74941719135635	1.12147969561896	0.000108074696082112	0.00529461718105381	Distal Intergenic	2	98540567	98612354	71788	2	23505	uc002syi.2	-16524	TMEM131
chr1	35811097	35811496	400	*	401	*	5.28606938310729	5.75807347914149	4.23900959531158	1.12612642060812	0.000108283198309412	0.00529461718105381	Intron (uc001byt.3/9202, intron 2 of 29)	1	35824526	35887545	63020	1	9202	uc009vuv.3	-13030	ZMYM4
chr7	18395383	18395782	400	*	401	*	4.67718419024423	5.22832488495087	3.28002104454384	1.27213855921931	0.000112579000050648	0.0054563782458758	Intron (uc011jya.2/9734, intron 2 of 12)	7	18330045	18869015	538971	1	9734	uc003sua.1	65338	HDAC9
chr4	89377839	89378238	400	*	401	*	5.63811083435482	6.09548832735823	4.64561770454749	1.10364969468217	0.000115046647224567	0.00549846187907489	Promoter	4	89378268	89427319	49052	1	51191	uc003hrt.4	-30	HERC5
chr10	71992476	71992875	400	*	401	*	4.73821331789414	5.29272763995078	3.32356496631677	1.30409926562776	0.000115168703043552	0.00549846187907489	Promoter	10	71962586	71993190	30605	2	5464	uc001jqv.1	315	PPA1
chr1	155435839	155436238	400	*	401	*	5.70766340946825	6.16758160035055	4.7058779059159	1.09712087610301	0.000115188808199252	0.00549846187907489	Intron (uc001fkt.3/55870, intron 3 of 27)	1	155402971	155404053	1083	1	645682	uc010pgd.2	32868	POU5F1P4
chr4	159690249	159690648	400	*	401	*	6.8275567071752	7.29061372635638	5.81418507894285	1.10325307318687	0.000116577193231731	0.00555274255951396	Promoter	4	159690182	159827954	137773	1	57600	uc003iqe.4	67	FNIP2
chr10	45460956	45461355	400	*	401	*	6.14057409167118	6.65750264684866	4.90766652712479	1.18413239662517	0.000118703959862116	0.00560301240511015	Intron (uc001jbo.3/83937, intron 1 of 10)	10	45455219	45490172	34954	1	83937	uc009xmn.3	5737	RASSF4
chr2	8019885	8020284	400	*	401	*	4.56980146372145	5.19114877218013	2.74485639993477	1.33830087701124	0.000118869700673995	0.00560301240511015	Distal Intergenic	2	8062556	8116977	54422	2	339788	uc002qyw.3	96693	LINC00298
chrX	117755040	117755439	400	*	401	*	4.60518492666054	5.16482539536721	3.16347548306373	1.28950978217637	0.000118900177276895	0.00560301240511015	Intron (uc004eqp.2/139818, intron 31 of 52)	23	117695346	117820123	124778	1	139818	uc004eqq.2	59694	DOCK11
chr18	12838709	12839108	400	*	401	*	5.5359783339607	6.02628163309353	4.41677025165016	1.1476679063442	0.000125484143113724	0.00585089672353676	Intron (uc002krl.3/5771, intron 2 of 9)	18	12785477	12884334	98858	2	5771	uc002krl.3	45226	PTPN2
chr6	89692953	89693352	400	*	401	*	4.73157372988791	5.23698860497688	3.5491958459009	1.23075558876212	0.000129704764262406	0.00602227940118367	Distal Intergenic	6	89387713	89673348	285636	2	8732	uc003pmt.2	-19605	RNGTT
chr4	78414630	78415029	400	*	401	*	3.6447299355943	4.29344869806718	1.60355819920717	1.3625602605583	0.000131296723317269	0.00608341484703347	Distal Intergenic	4	78432907	78532988	100082	1	10563	uc003hkr.3	-17878	CXCL13
chr19	44669245	44669644	400	*	401	*	6.09013611847842	6.52955060271265	5.16124391025202	1.02901280502395	0.000132480438421613	0.00612541876476167	Promoter	19	44669317	44681838	12522	1	7769	uc002oys.3	0	ZNF226
chr9	102524562	102524961	400	*	401	*	5.06267230766644	5.58941405684514	3.78491990218841	1.24020908135856	0.000134893997190916	0.00618525359318763	Intron (uc004bad.1/uc004bad.1, intron 2 of 6)	9	102584137	102596341	12205	1	8013	uc004bae.3	-59176	NR4A3
chr12	116849227	116849626	400	*	401	*	4.17234843439801	4.75703636469871	2.58903225973591	1.32339918993868	0.000138373915089924	0.0063055709224792	Distal Intergenic	12	116866057	116866123	67	2	100616309	uc021rei.1	16497	MIR4472-2
chr12	24380346	24380745	400	*	401	*	4.63540170552274	5.18893719567176	3.22585263349123	1.25671113276732	0.000140142453603143	0.00637191645636913	Intron (uc001rfx.4/6660, intron 4 of 17)	12	24365355	24365429	75	1	100126320	uc021qwc.1	14991	MIR920
chr18	3624120	3624519	400	*	401	*	5.40042408143853	5.91523222172277	4.17698689705469	1.160401812997	0.000145456634630616	0.00657410446210889	Intron (uc002kme.2/9229, intron 4 of 9)	18	3594112	3597377	3266	1	649446	uc010wza.3	30008	DLGAP1-AS1
chr4	71580998	71581397	400	*	401	*	5.93754337605961	6.41341446019327	4.87561004971005	1.10826945543653	0.000150089899443588	0.00672340648636724	Intron (uc003hfp.4/22902, intron 1 of 11)	4	71587696	71659274	71579	1	22902	uc003hfq.3	-6299	RUFY3
chr6	114084683	114085082	400	*	401	*	7.06031188213721	7.51761477197199	6.06809045783153	1.05349583462909	0.000150721741761787	0.00672949740338838	Distal Intergenic	6	114178527	114184652	6126	1	4082	uc003pvy.4	-93445	MARCKS
chr4	78422728	78423127	400	*	401	*	3.18974851999564	3.88595701395333	0.65869161108169	1.29146085174584	0.000152936175618892	0.00680089017576084	Distal Intergenic	4	78432907	78532988	100082	1	10563	uc003hkr.3	-9780	CXCL13
chr12	124221994	124222393	400	*	401	*	4.33218693087605	4.90986398497999	2.79018100754826	1.30108328977031	0.000154460285824746	0.00685487304621028	3' UTR	12	124247042	124420267	173226	1	196385	uc001uft.4	-24649	DNAH10
chr18	43622300	43622699	400	*	401	*	4.5696815324672	5.17683378567111	2.84389676016939	1.31591134303648	0.000155301639287845	0.00687839985952035	Intron (uc002lbp.4/9050, intron 1 of 14)	18	43563502	43652250	88749	2	9050	uc002lbp.4	29551	PSTPIP2
chr9	113515345	113515744	400	*	401	*	6.0842752426177	6.5163300871456	5.18043336584473	1.0204381496394	0.000158014408048971	0.0069845528645806	Intron (uc004bez.2/4593, intron 9 of 13)	9	113431051	113563278	132228	1	4593	uc022blv.1	84294	MUSK
chr1	184045272	184045671	400	*	401	*	4.3213501067747	4.87192874650756	2.92707561806263	1.26672483396046	0.000159580058929513	0.00701168763896854	Distal Intergenic	1	184020811	184043344	22534	1	116461	uc009wyg.3	24461	TSEN15
chr12	105284544	105284943	400	*	401	*	5.98426276373286	6.44294415955588	4.98701024777895	1.04960209777849	0.0001630143974505	0.00712852330042309	Intron (uc001tla.3/84102, intron 3 of 9)	12	105197275	105322472	125198	2	84102	uc001tla.3	37529	SLC41A2
chr4	139936610	139937009	400	*	401	*	6.62223003471381	7.04014368893136	5.76499071002586	1.03434147777276	0.000163206768472652	0.00712852330042309	Promoter	4	139936943	139965034	28092	1	25819	uc003ihk.1	0	NOCT
