seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr1	23810648	23811047	400	*	401	*	4.97694813534497	4.12202162556099	5.6515371532347	-1.01583546375791	0.000704591964099865	0.0187591213690776	Promoter	1	23755056	23810677	55622	2	55616	uc010odz.1	0	ASAP3
chr13	76210168	76210567	400	*	401	*	4.45885662178719	3.57522990474324	5.1465107501868	-1.05017469437298	0.000705345000574792	0.0187591213690776	Promoter	13	76210459	76419515	209057	1	4008	uc001vjt.1	0	LMO7
chr7	100797968	100798367	400	*	401	*	4.72723970519017	3.83287644128778	5.41968525429194	-1.0473348168818	0.000711870921728769	0.018909926972509	Promoter	7	100797686	100804557	6872	1	1174	uc003uxv.4	282	AP1S1
chr20	62284124	62284523	400	*	401	*	3.42381955399604	2.06479576660681	4.28262706649031	-1.12447966347095	0.000718545285962837	0.0190186459461852	Promoter	20	62271058	62284119	13062	2	50861	uc031ruo.1	-5	STMN3
chr6	150463938	150464337	400	*	401	*	4.26183364447466	3.28284264048345	4.99030922194256	-1.07146590453623	0.000744984501197518	0.0195777674922311	Promoter	6	150464188	150571528	107341	1	81706	uc003qnt.3	0	PPP1R14C
chr16	30418816	30419215	400	*	401	*	4.21459881449334	3.31222908988496	4.91058405045039	-1.048161015972	0.000750134182863489	0.0196896859566104	Promoter	16	30418735	30440920	22186	1	51333	uc010bzx.2	81	ZNF771
chr9	139221953	139222352	400	*	401	*	5.06867979509658	3.84353253279421	5.88670807136778	-1.08903353407452	0.000762702406932041	0.0198545181338104	Promoter	9	139221932	139254057	32126	1	26086	uc004chd.2	21	GPSM1
chr19	40316160	40316559	400	*	401	*	3.32160394345075	2.03160961115875	4.16000163507281	-1.11550079279256	0.000766108935232811	0.0198963261781203	3' UTR	19	40315990	40324841	8852	2	9149	uc002omi.3	8282	DYRK1B
chr1	28918572	28918971	400	*	401	*	4.11531654040801	3.07629252072943	4.86760090080414	-1.08050229631102	0.000775989270397616	0.0200585924289117	Promoter	1	28918712	28921088	2377	1	115273	uc001bqu.3	0	RAB42
chr19	55603963	55604362	400	*	401	*	3.16654557278313	1.69677889607064	4.05558741369205	-1.11020297833818	0.000777184388633229	0.0200585924289117	Exon (uc010yfs.2/54776, exon 16 of 22)	19	55593306	55599291	5986	1	54869	uc002qiw.3	10657	EPS8L1
chr4	1107442	1107841	400	*	401	*	3.65724110406159	2.43231758920005	4.47519698938489	-1.11238908953678	0.000777780611747655	0.0200585924289117	Promoter	4	1087096	1107352	20257	2	285498	uc021xkh.1	-90	RNF212
chr17	7906438	7906837	400	*	401	*	4.20276367666034	2.91871229810371	5.03934418162182	-1.11239741258123	0.000781298362809018	0.0200784594377234	Promoter	17	7905988	7923658	17671	1	3000	uc002gjt.2	450	GUCY2D
chr2	220408166	220408565	400	*	401	*	3.89514993591175	2.85625501219454	4.64738456375474	-1.08576174989832	0.00079418592396224	0.0203379627972349	Promoter	2	220408385	220415317	6933	1	130612	uc002vme.3	0	TMEM198
chr17	10101872	10102271	400	*	401	*	5.53776501237803	4.46906809419679	6.30131888858418	-1.06464051137501	0.000795077139351656	0.0203379627972349	Promoter	17	9813926	10101868	287943	2	8522	uc002gmg.1	-4	GAS7
chr9	131936830	131937229	400	*	401	*	4.63558115903309	3.74925194775027	5.32444619745031	-1.03495656792981	0.000811160568876894	0.0205826173739934	Distal Intergenic	9	131937831	131940540	2710	2	389792	uc010myt.1	3311	IER5L
chr17	1927098	1927497	400	*	401	*	3.60795839261436	2.44230052389642	4.40620421681842	-1.09259334226887	0.000852495336874645	0.0213133477831069	Promoter	17	1837971	1928178	90208	2	146760	uc002ftp.3	681	RTN4RL1
chr17	73521700	73522099	400	*	401	*	4.34556931192161	3.2199414756368	5.1298750224036	-1.072079169804	0.000859056474867537	0.021380638683612	Promoter	17	73521783	73560804	39022	1	3993	uc002jog.1	0	LLGL2
chr19	822312	822711	400	*	401	*	4.11009344621156	2.99611275257287	4.89024397173333	-1.09249474679847	0.00086535699505837	0.0214114418550818	Promoter	19	812488	821967	9480	2	79948	uc002lpy.2	-345	PLPPR3
chr1	10057529	10057928	400	*	401	*	4.46520925299177	3.56022726670153	5.16234326820431	-1.03609356073631	0.000867783600157156	0.0214114418550818	Promoter	1	10057255	10076078	18824	1	116362	uc009vms.3	274	RBP7
chr16	14448069	14448468	400	*	401	*	6.26756121115995	5.33037342292714	6.97861565234737	-1.01482653313261	0.000880553922140889	0.0215915981963429	Distal Intergenic	16	14403142	14403228	87	1	100126355	uc021tdh.1	44927	MIR365A
chr19	49617541	49617940	400	*	401	*	4.40867383426494	3.17209229306451	5.23038184539839	-1.07769248279781	0.000899394338622285	0.0219057057773933	Promoter	19	49617618	49621717	4100	1	64130	uc002pmp.3	0	LIN7B
chrX	16730285	16730684	400	*	401	*	4.74831188984363	3.87768659438637	5.4300942517102	-1.020814590879	0.000905966885906049	0.0220030485114391	Promoter	23	16606122	16730340	124219	2	56474	uc004cxk.3	0	CTPS2
chr22	47017074	47017473	400	*	401	*	3.33700280616252	2.05450673854375	4.17310612468125	-1.08853708003311	0.000918190269877075	0.0222269697953978	Distal Intergenic	22	47022648	47075688	53041	1	23151	uc003bhx.3	-5175	GRAMD4
chr1	115631965	115632364	400	*	401	*	4.55001448935707	3.5711534439933	5.27843700615345	-1.03726077595331	0.000949807291242704	0.0227182802421591	Promoter	1	115590633	115632121	41489	2	10100	uc001eft.3	0	TSPAN2
chr2	226895716	226896115	400	*	401	*	4.16510800262955	3.28215459586718	4.852459928462	-1.01080989312736	0.000956227534603917	0.022844478408472	Distal Intergenic	2	227007510	227044778	37269	1	646736	uc002vog.1	-111395	LOC646736
chr3	126075767	126076166	400	*	401	*	3.6963939381501	2.58805919035583	4.47451378681097	-1.07202755088702	0.000957150672197867	0.022844478408472	Promoter	3	126061478	126076236	14759	2	28999	uc011bkk.1	70	KLF15
chr5	177760694	177761093	400	*	401	*	3.48976836297908	2.33220352293904	4.28523772079539	-1.07017866832797	0.000999932697805422	0.0236273804181387	Intron (uc021yiy.1/91522, intron 2 of 28)	5	177664617	177697364	32748	2	91522	uc010jkt.2	-63330	COL23A1
chr1	179104882	179105281	400	*	401	*	2.91288271429882	0.702692199961942	3.9451192201923	-1.54243813964593	2.6971933461821e-05	1	Intron (uc001gmg.4/27, intron 1 of 12)	1	179068462	179112224	43763	2	27	uc001gmg.4	6943	ABL2
chr17	2594835	2595234	400	*	401	*	2.16190637349579	0	3.22464222339313	-1.13068897665117	0.00027281144974075	1	3' UTR	17	2592684	2598395	5712	2	23277	uc010ckc.1	3161	CLUH
chr14	78213928	78214327	400	*	401	*	2.97499900964233	1.42640729004811	3.88384409764792	-1.21426651307052	0.000369844447764475	1	Intron (uc001xuf.3/22938, intron 3 of 13)	14	78227173	78236085	8913	1	283579	uc001xuh.2	-12846	C14orf178
chr16	89602834	89603233	400	*	401	*	2.90138584103258	1.26797570142666	3.83009051678925	-1.20136297908645	0.000407584985062097	1	Exon (uc002fni.3/6687, exon 10 of 10)	16	89607704	89619543	11840	1	6687	uc002fnk.2	-4471	SPG7
chr18	61669793	61670192	400	*	401	*	2.87586891218694	1.25050277563802	3.80275127435287	-1.17083036491632	0.00046486923719664	1	Distal Intergenic	18	61637263	61656608	19346	1	5271	uc010xex.2	32530	SERPINB8
chr7	97840306	97840705	400	*	401	*	2.27971488844301	0	3.36307565532795	-1.04277424236445	0.000502230321750822	1	Promoter	7	97841568	97842271	704	1	168620	uc003upf.1	-863	BHLHA15
chr4	3250957	3251356	400	*	401	*	2.71820542073669	1.16166669192955	3.62897313668588	-1.13691964331151	0.000601866971127348	1	Promoter	4	3250767	3258342	7576	1	345222	uc003ggs.3	190	MSANTD1
chr17	76227713	76228112	400	*	401	*	2.75586574329289	1.23439468767043	3.65804939953006	-1.08084566565039	0.000857965822298364	1	Promoter	17	76227391	76237068	9678	1	283999	uc021ued.1	322	TMEM235
