seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr16	89894436	89895565	1130	*	1131	*	4.29	2.91	5.23	-2.32	0.000801	0.00646	Promoter	16	89894907	89925762	30856	1	84501	uc010civ.1	0	SPIRE2
chr5	320622	322911	2290	*	2291	*	6.15	4.81	7.08	-2.27	0.000809	0.0065	Promoter	5	322702	438405	115704	1	57491	uc010isz.3	0	AHRR
chr16	696615	697226	612	*	613	*	3.28	1.62	4.3	-2.68	0.000809	0.0065	Intron (uc002cic.1/84331, intron 2 of 4)	16	699363	706537	7175	1	197335	uc002cig.1	-2137	WDR90
chr3	47619707	47620710	1004	*	1005	*	4.02	2.18	5.08	-2.9	0.00081	0.0065	Promoter	3	47603728	47620359	16632	2	10675	uc003cro.4	0	CSPG5
chr13	101326363	101327404	1042	*	1043	*	4.48	2.66	5.53	-2.87	0.000814	0.00652	Promoter	13	101256090	101327103	71014	2	84899	uc001vot.3	0	TMTC4
chr19	18061453	18062284	832	*	833	*	4.16	2.9	5.07	-2.17	0.00082	0.00654	Promoter	19	18062111	18109930	47820	1	3780	uc002nht.3	0	KCNN1
chr19	15559953	15561049	1097	*	1098	*	5.16	3.6	6.15	-2.55	0.000824	0.00655	Promoter	19	15560359	15560419	61	1	100302127	uc021upx.1	0	MIR1470
chr22	46972323	46973988	1666	*	1667	*	5.63	4.42	6.52	-2.1	0.000832	0.00658	Distal Intergenic	22	46756731	46933067	176337	2	9620	uc003bhw.1	-39256	CELSR1
chr11	67980110	67981963	1854	*	1855	*	4.96	3.65	5.88	-2.23	0.000842	0.00663	Promoter	11	67923507	67980784	57278	2	51111	uc001onm.1	0	KMT5B
chr11	910243	911495	1253	*	1254	*	5.07	3.68	6.02	-2.34	0.000843	0.00663	Promoter	11	867859	910821	42963	2	66005	uc010qwv.2	0	CHID1
chr19	45953906	45954517	612	*	613	*	4.52	2.96	5.52	-2.56	0.000851	0.00667	Intron (uc002pbu.2/2067, intron 1 of 8)	19	45971253	45975327	4075	1	2354	uc002pbw.3	-16736	FOSB
chr19	46388302	46389488	1187	*	1188	*	4.54	3.13	5.49	-2.36	0.00086	0.00671	Promoter	19	46386866	46389376	2511	2	26145	uc002pds.1	0	IRF2BP1
chr3	48699856	48700337	482	*	483	*	3.39	1.59	4.44	-2.85	0.000861	0.00671	Promoter	3	48673896	48700348	26453	2	1951	uc003cul.3	11	CELSR3
chr10	134209375	134211577	2203	*	2204	*	6.65	5.02	7.67	-2.65	0.000871	0.00677	Promoter	10	134210702	134231358	20657	1	170394	uc001lll.4	0	PWWP2B
chr19	45260240	45261036	797	*	798	*	4.13	2.64	5.1	-2.46	0.000872	0.00677	Exon (uc010xxe.2/602, exon 4 of 9)	19	45251978	45263301	11324	1	602	uc010xxe.2	8262	BCL3
chr19	821061	822864	1804	*	1805	*	5.3	3.91	6.25	-2.34	0.000877	0.0068	Promoter	19	812488	821952	9465	2	79948	uc002lpw.2	0	PLPPR3
chr11	375276	377856	2581	*	2582	*	5.06	3.84	5.95	-2.11	0.00089	0.00686	Exon (uc001lpb.3/338707, exon 9 of 20)	11	369795	382117	12323	1	338707	uc001lpb.3	5481	B4GALNT4
chr19	18422589	18423414	826	*	827	*	3.16	1.4	4.2	-2.8	9e-04	0.0069	Exon (uc002niq.3/25804, exon 3 of 5)	19	18417040	18434001	16962	2	25804	uc002niq.3	10587	LSM4
chr10	71168284	71169058	775	*	776	*	5.7	4.42	6.61	-2.19	9e-04	0.0069	Promoter	10	71163958	71169038	5081	2	6865	uc001jpm.2	0	TACR2
chr9	140347645	140348260	616	*	617	*	3.73	2.05	4.76	-2.71	0.000906	0.00693	Promoter	9	140342023	140349159	7137	2	26012	uc011mex.2	899	NSMF
chr19	1854056	1854758	703	*	704	*	3.89	2.41	4.86	-2.44	0.000907	0.00693	3' UTR	19	1826877	1848452	21576	2	57455	uc010dsr.1	-5604	REXO1
chr19	1236975	1238223	1249	*	1250	*	4.74	3.19	5.73	-2.54	0.000909	0.00694	Promoter	19	1229947	1237990	8044	2	255057	uc002lrm.3	0	CBARP
chr12	102224444	102225035	592	*	593	*	4.92	3.46	5.89	-2.43	0.000918	0.00698	Promoter	12	102139275	102224645	85371	2	79158	uc001tit.3	0	GNPTAB
chr8	144993143	144993983	841	*	842	*	3.39	1.9	4.37	-2.47	0.000925	0.00702	Exon (uc003zab.1/5339, exon 32 of 32)	8	144989321	145013758	24438	2	5339	uc003zab.1	19775	PLEC
chrX	149861655	149862576	922	*	923	*	3.69	1.7	4.77	-3.08	0.000925	0.00702	Promoter	23	149861869	149904171	42303	1	8776	uc004feg.1	0	MTMR1
chr19	796877	798474	1598	*	1599	*	6.4	4.71	7.43	-2.71	0.000929	0.00704	Promoter	19	797392	812327	14936	1	5725	uc002lpp.2	0	PTBP1
chr16	68002000	68002801	802	*	803	*	4.79	3.18	5.8	-2.62	0.000944	0.00711	Promoter	16	67977377	68002597	25221	2	6560	uc002euz.2	0	SLC12A4
chr17	48784557	48785403	847	*	848	*	4.97	3.71	5.88	-2.17	0.000946	0.00712	Promoter	17	48770551	48785270	14720	2	91369	uc002iso.3	0	ANKRD40
chr12	123634657	123635952	1296	*	1297	*	4.65	3.23	5.6	-2.37	0.000952	0.00715	Promoter	12	123468027	123635285	167259	2	57605	uc001uek.1	0	PITPNM2
chrX	129243367	129245550	2184	*	2185	*	5.88	4.82	6.71	-1.89	0.000953	0.00715	Promoter	23	129198895	129244475	45581	2	2000	uc004evd.4	0	ELF4
chr19	39339915	39340714	800	*	801	*	4.65	3.23	5.61	-2.38	0.000957	0.00716	Promoter	19	39327028	39340617	13590	2	3191	uc021uuh.1	0	HNRNPL
chr19	15567625	15568648	1024	*	1025	*	3.92	2.57	4.85	-2.28	0.000966	0.00721	Exon (uc002nbe.2/64926, exon 9 of 18)	19	15562436	15565373	2938	2	64926	uc002nbd.3	-2252	RASAL3
chr19	18419495	18420050	556	*	557	*	3.1	1.29	4.16	-2.87	0.000971	0.00723	Intron (uc002niq.3/25804, intron 4 of 4)	19	18417040	18434001	16962	2	25804	uc002niq.3	13951	LSM4
chr19	14227824	14230075	2252	*	2253	*	5.77	4.76	6.59	-1.83	0.000973	0.00724	Promoter	19	14202507	14228559	26053	2	5566	uc002myc.3	0	PRKACA
chr12	117348572	117349224	653	*	654	*	3.54	1.93	4.55	-2.62	0.000977	0.00725	Promoter	12	117348761	117468953	120193	1	26259	uc001twf.1	0	FBXW8
chr3	184032303	184033251	949	*	950	*	4.99	3.15	6.05	-2.9	0.000978	0.00725	Promoter	3	184032952	184038510	5559	1	1981	uc010hxz.2	0	EIF4G1
chr22	50737455	50739618	2164	*	2165	*	5.81	4.76	6.64	-1.89	0.00098	0.00725	Intron (uc003bkv.4/23654, intron 1 of 36)	22	50713408	50746001	32594	2	23654	uc003bkv.4	6383	PLXNB2
chr18	22929389	22930029	641	*	642	*	3.72	1.88	4.77	-2.9	0.000981	0.00726	Intron (uc002kvk.2/25925, intron 2 of 7)	18	22641888	22932214	290327	2	25925	uc002kvk.2	2185	ZNF521
chr19	16186653	16188272	1620	*	1621	*	6.22	5.13	7.06	-1.93	0.000984	0.00727	Promoter	19	16187135	16213813	26679	1	7171	uc002ndj.2	0	TPM4
chr11	134201508	134201888	381	*	382	*	2.74	0.56	3.86	-3.3	0.000986	0.00728	Promoter	11	134201768	134246218	44451	1	89944	uc001qhp.3	0	GLB1L2
chr6	43477487	43478212	726	*	727	*	3.88	2.27	4.88	-2.61	0.001	0.00735	Promoter	6	43474703	43478081	3379	2	221424	uc003ovk.2	0	LRRC73
chr19	54976199	54976947	749	*	750	*	3.91	2.34	4.9	-2.56	0.00102	0.00742	3' UTR	19	54972979	54974894	1916	2	94059	uc010yez.2	-1305	LENG9
chr8	145751942	145753711	1770	*	1771	*	4.43	2.63	5.48	-2.84	0.00102	0.00744	Promoter	8	145747761	145752416	4656	2	441381	uc003zdm.3	0	LRRC24
chr19	2226100	2228253	2154	*	2155	*	5.96	5.02	6.74	-1.72	0.00103	0.00747	Exon (uc002lvb.4/84444, exon 27 of 28)	19	2234061	2234148	88	2	100302283	uc021umq.1	5895	MIR1227
chr3	52522450	52522813	364	*	365	*	2.91	0.69	4.03	-3.35	0.00104	0.0075	Exon (uc003ded.4/11188, exon 16 of 21)	3	52521212	52526843	5632	1	11188	uc003deg.1	1238	NISCH
chr19	36427266	36427664	399	*	400	*	2.74	0.53	3.86	-3.33	0.00104	0.00752	Promoter	19	36428022	36436097	8076	1	79414	uc002oco.3	-358	LRFN3
chr22	42305746	42306652	907	*	908	*	3.79	1.86	4.86	-3	0.00104	0.00753	3' UTR	22	42305558	42310671	5114	2	440829	uc021wqh.1	4019	SHISA8
chr11	64051825	64053771	1947	*	1948	*	6.15	5.04	7	-1.96	0.00104	0.00753	Promoter	11	64052283	64056972	4690	1	56834	uc010rnj.2	0	GPR137
chr8	145634448	145635261	814	*	815	*	4.52	2.96	5.52	-2.56	0.00105	0.00755	Promoter	8	145618446	145634733	16288	2	29894	uc003zcj.3	0	CPSF1
chr12	104234646	104235397	752	*	753	*	4.58	3.27	5.5	-2.23	0.00105	0.00755	Promoter	12	104166081	104234975	68895	2	51559	uc010swe.1	0	NT5DC3
chr7	1083946	1084600	655	*	656	*	4.34	2.71	5.35	-2.64	0.00105	0.00755	Intron (uc003sju.2/84310, intron 2 of 4)	7	1097141	1098897	1757	1	115330	uc003sjy.1	-12541	GPR146
chr19	18794056	18794892	837	*	838	*	5.17	3.77	6.12	-2.35	0.00106	0.00758	Promoter	19	18794425	18893143	98719	1	23373	uc002nkb.4	0	CRTC1
chr19	1009794	1012118	2325	*	2326	*	5.39	4.37	6.21	-1.84	0.00106	0.0076	Promoter	19	1009650	1011095	1446	2	91304	uc021ume.2	0	TMEM259
chr2	233740884	233741764	881	*	882	*	3.83	2.26	4.83	-2.57	0.00106	0.00762	3' UTR	2	233734994	233741107	6114	1	389084	uc002vtr.1	5890	SNORC
chr17	73149743	73150858	1116	*	1117	*	4.6	3.34	5.51	-2.17	0.00107	0.00763	Promoter	17	73131344	73150775	19432	2	51155	uc002jmz.1	0	JPT1
chr12	113573468	113574072	605	*	606	*	4.19	2.89	5.1	-2.21	0.00108	0.0077	Promoter	12	113536624	113573559	36936	2	8437	uc001tul.3	0	RASAL1
chr11	405889	407809	1921	*	1922	*	5.85	4.81	6.68	-1.87	0.00109	0.00774	3' UTR	11	405872	410027	4156	2	59307	uc001lpg.3	2218	SIGIRR
chr8	145046888	145048363	1476	*	1477	*	5.93	4.69	6.83	-2.14	0.00111	0.0078	Promoter	8	144989321	145047697	58377	2	5339	uc003zah.2	0	PLEC
chr8	144679227	144680958	1732	*	1733	*	5.6	4.47	6.47	-2	0.00111	0.0078	Promoter	8	144661867	144679558	17692	2	1936	uc011lki.2	0	EEF1D
chr17	43298445	43300051	1607	*	1608	*	6.58	5.16	7.53	-2.38	0.00111	0.0078	Promoter	17	43299292	43324683	25392	1	752	uc002iin.3	0	FMNL1
chr17	6917779	6918897	1119	*	1120	*	5.66	4.21	6.63	-2.42	0.00111	0.00781	Promoter	17	6917464	6920843	3380	1	100529209	uc010vti.2	315	RNASEK-C17orf49
chr17	80177011	80177722	712	*	713	*	4.08	2.71	5.02	-2.32	0.00111	0.00782	Distal Intergenic	17	80111486	80170689	59204	2	284001	uc002kdz.1	-6322	CCDC57
chr8	144450885	144451330	446	*	447	*	3.7	1.97	4.73	-2.76	0.00112	0.00783	Promoter	8	144451025	144466390	15366	1	114822	uc003yyb.3	0	RHPN1
chr9	137303562	137304153	592	*	593	*	3.38	1.92	4.35	-2.42	0.00112	0.00783	Intron (uc004cfb.2/6256, intron 4 of 9)	9	137309004	137319016	10013	1	6256	uc004cfd.1	-4851	RXRA
chr9	130330379	130332373	1995	*	1996	*	6.65	5.38	7.56	-2.18	0.00112	0.00783	Promoter	9	130267618	130331355	63738	2	64855	uc004brh.3	0	NIBAN2
chr8	74206572	74207566	995	*	996	*	4.74	3.29	5.71	-2.42	0.00112	0.00785	Promoter	8	74206837	74237520	30684	1	157506	uc003xzi.3	0	RDH10
chr11	64544994	64546516	1523	*	1524	*	5.3	3.71	6.3	-2.58	0.00112	0.00785	Promoter	11	64532076	64545232	13157	2	7536	uc010rnn.2	0	SF1
chr2	43036812	43037676	865	*	866	*	4.92	3.08	5.97	-2.9	0.00113	0.00786	Exon (uc021vgn.1/uc021vgn.1, exon 1 of 1)	2	42997027	43019751	22725	2	23498	uc010ynw.1	-17061	HAAO
chr11	61684616	61685278	663	*	664	*	3.69	1.83	4.76	-2.93	0.00114	0.0079	Promoter	11	61664768	61685081	20314	2	5866	uc001nso.4	0	RAB3IL1
chr9	139411196	139412583	1388	*	1389	*	4.79	3.61	5.66	-2.05	0.00114	0.00791	Exon (uc004chz.3/4851, exon 8 of 34)	9	139414020	139414078	59	2	100616242	uc022bpq.1	1495	MIR4673
chr6	99395318	99396100	783	*	784	*	4.26	2.45	5.3	-2.85	0.00114	0.00791	Promoter	6	99321601	99395849	74249	2	26235	uc003ppf.1	0	FBXL4
chr9	140498940	140500844	1905	*	1906	*	5.68	4.59	6.52	-1.93	0.00115	0.00794	Promoter	9	140500096	140509812	9717	1	92714	uc004cns.3	0	ARRDC1
chr4	170947123	170947974	852	*	853	*	3.85	1.89	4.93	-3.04	0.00117	0.00805	Promoter	4	170907748	170947429	39682	2	9848	uc003isp.4	0	MFAP3L
chr16	89786949	89788578	1630	*	1631	*	5.96	4.45	6.94	-2.49	0.00117	0.00806	Promoter	16	89787393	89807332	19940	1	92822	uc002foq.4	0	ZNF276
chr19	572166	573314	1149	*	1150	*	6.21	4.82	7.15	-2.33	0.00118	0.00807	Promoter	19	572454	583493	11040	1	682	uc002loz.4	0	BSG
chr14	100437608	100438815	1208	*	1209	*	4.54	3.02	5.53	-2.51	0.00118	0.00808	Promoter	14	100438151	100610573	172423	1	51466	uc001ygt.3	0	EVL
chr16	2563406	2564870	1465	*	1466	*	5.39	4.24	6.25	-2.01	0.00118	0.00809	Promoter	16	2563727	2570224	6498	1	527	uc021tav.1	0	ATP6V0C
chr19	17355902	17357591	1690	*	1691	*	5.51	4.45	6.34	-1.89	0.00119	0.00811	Promoter	19	17342694	17356151	13458	2	2063	uc002nfq.3	0	NR2F6
chr7	2558302	2560533	2232	*	2233	*	6.48	5.08	7.43	-2.35	0.00119	0.00811	Promoter	7	2559479	2568063	8585	1	3955	uc003smf.3	0	LFNG
chr19	1080214	1083539	3326	*	3327	*	6.12	5.21	6.88	-1.68	0.0012	0.00815	Exon (uc010xgd.2/23526, exon 14 of 23)	19	1076633	1086627	9995	1	23526	uc002lrc.2	3581	ARHGAP45
chr16	85784075	85785207	1133	*	1134	*	4.43	3.03	5.38	-2.36	0.00121	0.00824	Promoter	16	85741124	85784689	43566	2	404550	uc002fjc.4	0	C16orf74
chr5	137827504	137828156	653	*	654	*	4.16	2.42	5.2	-2.77	0.00122	0.00825	Distal Intergenic	5	137847097	137853389	6293	2	2107	uc010jey.1	25233	ETF1
chr10	134972674	134974189	1516	*	1517	*	4.5	3.1	5.46	-2.35	0.00122	0.00825	Promoter	10	134973971	135039916	65946	1	85442	uc001llz.1	0	KNDC1
chr17	79314784	79315545	762	*	763	*	3.92	2.21	4.96	-2.75	0.00123	0.00832	Distal Intergenic	17	79285072	79304474	19403	2	284186	uc002kad.2	-10310	TMEM105
chr16	67464591	67465545	955	*	956	*	4.97	3.72	5.87	-2.15	0.00124	0.00833	Promoter	16	67465036	67471454	6419	1	3291	uc002etd.3	0	HSD11B2
chr21	44495492	44496994	1503	*	1504	*	4.65	3.41	5.56	-2.15	0.00124	0.00835	Promoter	21	44473301	44496040	22740	2	875	uc002zct.2	0	CBS
chr7	100291156	100292265	1110	*	1111	*	4.43	3.02	5.38	-2.36	0.00125	0.00838	Distal Intergenic	7	100277130	100286870	9741	2	64599	uc003uwg.1	-4286	GIGYF1
chr2	232573473	232575928	2456	*	2457	*	6.43	5.26	7.3	-2.05	0.00125	0.00839	Promoter	2	232574491	232578250	3760	1	5757	uc010zmf.3	0	PTMA
chr18	74770033	74770637	605	*	606	*	3.77	2.44	4.7	-2.26	0.00125	0.00839	Intron (uc010xfd.2/4155, intron 3 of 8)	18	74690791	74729224	38434	2	4155	uc010xfe.1	-40809	MBP
chr16	30194167	30196280	2114	*	2115	*	6	5.01	6.8	-1.79	0.00125	0.00841	Promoter	16	30194731	30198544	3814	1	11151	uc010vej.2	0	CORO1A
chr17	61699716	61700817	1102	*	1103	*	4.98	3.57	5.94	-2.37	0.00126	0.00843	Promoter	17	61699775	61773670	73896	1	4215	uc002jbe.3	0	MAP3K3
chr1	33721329	33722437	1109	*	1110	*	3.85	2.09	4.88	-2.79	0.00126	0.00843	Promoter	1	33722174	33766320	44147	1	149076	uc001bxc.1	0	ZNF362
chr16	50402211	50403220	1010	*	1011	*	4.78	3.38	5.73	-2.35	0.00126	0.00844	Promoter	16	50352929	50402845	49917	2	29117	uc002ege.2	0	BRD7
chr1	29447617	29450027	2411	*	2412	*	5.18	4.04	6.04	-2	0.00127	0.00846	Promoter	1	29445937	29449013	3077	2	399474	uc021okh.1	0	TMEM200B
chr19	14200235	14203317	3083	*	3084	*	6.64	5.42	7.53	-2.11	0.00127	0.00848	Promoter	19	14199229	14201232	2004	2	90378	uc010xnl.2	0	SAMD1
chr19	7927191	7928200	1010	*	1011	*	4	2.3	5.03	-2.73	0.00127	0.00848	Exon (uc002min.3/115704, exon 16 of 19)	19	7916320	7924076	7757	1	115704	uc002mio.1	10871	EVI5L
chr4	2788471	2790699	2229	*	2230	*	5.96	4.9	6.78	-1.88	0.00128	0.0085	Distal Intergenic	4	2794750	2826923	32174	1	6452	uc010icn.2	-4051	SH3BP2
chr3	51704950	51706014	1065	*	1066	*	5.06	3.88	5.94	-2.05	0.00128	0.00851	Promoter	3	51705191	51738339	33149	1	51368	uc003dbk.5	0	TEX264
chr9	115512619	115513798	1180	*	1181	*	5.56	4.48	6.4	-1.92	0.00128	0.00851	Promoter	9	115513134	115637267	124134	1	401548	uc004bgj.4	0	SNX30
chrX	39950903	39951682	780	*	781	*	3.58	1.97	4.59	-2.61	0.0013	0.00859	Intron (uc004dem.4/54880, intron 1 of 14)	23	39910499	39956719	46221	2	54880	uc004dem.4	5037	BCOR
chr17	80054985	80057640	2656	*	2657	*	6.16	4.69	7.13	-2.44	0.0013	0.00862	Promoter	17	80036214	80056106	19893	2	2194	uc002kdu.3	0	FASN
chr2	179344946	179345668	723	*	724	*	3.53	1.57	4.61	-3.03	0.00132	0.00865	Promoter	2	179345199	179369782	24584	1	65977	uc002umn.3	0	PLEKHA3
chr16	2587352	2588377	1026	*	1027	*	4.76	3.41	5.7	-2.28	0.00132	0.00868	Promoter	16	2587965	2612228	24264	1	5170	uc010uwe.2	0	PDPK1
chr6	107810929	107811773	845	*	846	*	4.21	2.33	5.27	-2.94	0.00133	0.0087	Promoter	6	107811317	107910140	98824	1	55084	uc003prw.1	0	SOBP
chr6	11537155	11539032	1878	*	1879	*	6.17	4.82	7.11	-2.29	0.00133	0.00872	Promoter	6	11538460	11583757	45298	1	100113407	uc010jpa.4	0	TMEM170B
chr3	45266363	45268215	1853	*	1854	*	6.04	4.72	6.96	-2.24	0.00133	0.00872	Promoter	3	45265956	45267814	1859	2	25907	uc011baf.2	0	TMEM158
chr3	126242679	126243617	939	*	940	*	4.18	2.99	5.07	-2.08	0.00134	0.00873	Promoter	3	126243131	126262134	19004	1	166012	uc003eja.3	0	CHST13
chr22	50945809	50946956	1148	*	1149	*	4.86	3.68	5.73	-2.05	0.00134	0.00877	Promoter	22	50946645	50958191	11547	1	29781	uc003blq.4	0	NCAPH2
chr11	65339893	65340525	633	*	634	*	4.53	2.76	5.57	-2.81	0.00135	0.00877	Promoter	11	65339820	65341669	1850	1	23625	uc001oen.2	73	FAM89B
chr4	7193649	7195282	1634	*	1635	*	4.53	3.1	5.48	-2.38	0.00137	0.00888	Promoter	4	7194374	7744564	550191	1	57537	uc003gkb.4	0	SORCS2
chr8	22422415	22423834	1420	*	1421	*	5.05	3.76	5.97	-2.2	0.00137	0.00888	Promoter	8	22423179	22433008	9830	1	10174	uc003xbw.4	0	SORBS3
chr12	3186037	3186689	653	*	654	*	3.85	2.29	4.85	-2.56	0.00138	0.00891	Promoter	12	3186521	3395730	209210	1	10867	uc001qlp.3	0	TSPAN9
chr16	691564	693010	1447	*	1448	*	5.88	4.55	6.8	-2.26	0.00138	0.00894	Promoter	16	691849	698474	6626	1	84331	uc002cic.1	0	MCRIP2
chr7	5427309	5429095	1787	*	1788	*	5.12	3.65	6.09	-2.44	0.00139	0.00895	Exon (uc003soi.4/84629, exon 5 of 30)	7	5427303	5451779	24477	2	84629	uc010ksx.1	22684	TNRC18
chr19	1651405	1652832	1428	*	1429	*	5.02	3.61	5.97	-2.35	0.00139	0.00897	Promoter	19	1609289	1652328	43040	2	6929	uc002ltr.3	0	TCF3
chr15	65425335	65426094	760	*	761	*	4	2.45	4.99	-2.55	0.0014	0.009	Promoter	15	65409717	65426174	16458	2	10081	uc002aol.3	80	PDCD7
chr1	11714336	11715147	812	*	813	*	4.16	2.57	5.16	-2.59	0.00141	0.00903	Promoter	1	11708418	11714888	6471	2	26232	uc001asj.3	0	FBXO2
chr2	10182608	10184741	2134	*	2135	*	5.74	4.56	6.61	-2.05	0.00141	0.00905	Promoter	2	10183682	10194963	11282	1	8462	uc002raf.1	0	KLF11
chr8	145731128	145732083	956	*	957	*	4.05	2.85	4.93	-2.08	0.00142	0.00907	3' UTR	8	145729465	145732555	3091	1	2875	uc003zdh.4	1663	GPT
chr10	105614721	105615812	1092	*	1093	*	4.86	3.3	5.85	-2.56	0.00142	0.0091	Promoter	10	105353784	105615164	261381	2	9644	uc001kxj.1	0	SH3PXD2A
chr1	61547587	61548768	1182	*	1183	*	4.71	3.52	5.59	-2.07	0.00143	0.00911	Promoter	1	61547980	61928460	380481	1	4774	uc001czv.3	0	NFIA
chr12	109250994	109251832	839	*	840	*	5.24	3.86	6.18	-2.33	0.00143	0.00911	Promoter	12	109176466	109251359	74894	2	54434	uc001tnm.3	0	SSH1
chr5	76506105	76507277	1173	*	1174	*	4.35	2.89	5.32	-2.44	0.00143	0.00914	Promoter	5	76506706	76724080	217375	1	8622	uc003kfa.3	0	PDE8B
chr21	44394062	44395144	1083	*	1084	*	4.61	3.25	5.55	-2.3	0.00144	0.00915	Promoter	21	44394643	44449067	54425	1	5316	uc002zcp.1	0	PKNOX1
chr12	51984453	51985512	1060	*	1061	*	4.08	2.44	5.09	-2.65	0.00144	0.00917	Promoter	12	51985020	52206648	221629	1	6334	uc001ryw.4	0	SCN8A
chr16	4666263	4666808	546	*	547	*	4.6	3.21	5.54	-2.33	0.00144	0.00917	Distal Intergenic	16	4658884	4664927	6044	2	124402	uc002cwx.2	-1336	UBALD1
chr7	72992485	72993340	856	*	857	*	6.08	4.47	7.09	-2.62	0.00144	0.00917	Promoter	7	72983277	72992666	9390	2	26608	uc011kex.2	0	TBL2
chr17	48423167	48424000	834	*	835	*	4.91	3.31	5.92	-2.61	0.00145	0.00922	Promoter	17	48423393	48438512	15120	1	64132	uc002iqo.3	0	XYLT2
chr6	35463856	35464857	1002	*	1003	*	3.77	2.28	4.75	-2.47	0.00145	0.00923	Promoter	6	35441374	35464861	23488	2	7005	uc003oku.4	4	TEAD3
chr9	139409594	139411136	1543	*	1544	*	4.8	3.79	5.62	-1.83	0.00146	0.00923	Exon (uc004chz.3/4851, exon 10 of 34)	9	139396889	139408003	11115	2	4851	uc004cia.1	-1591	NOTCH1
chr22	44893049	44894357	1309	*	1310	*	4.6	3.08	5.58	-2.5	0.00146	0.00923	Promoter	22	44888450	44894005	5556	2	84247	uc003beu.1	0	RTL6
chr14	105877507	105878084	578	*	579	*	3.92	2.25	4.95	-2.7	0.00146	0.00923	Exon (uc001yqw.3/647310, exon 3 of 4)	14	105886186	105937057	50872	1	9112	uc001yqx.3	-8102	MTA1
chr7	99768906	99769678	773	*	774	*	3.46	1.91	4.45	-2.54	0.00147	0.00928	Exon (uc003utv.3/221914, exon 7 of 10)	7	99756865	99766373	9509	2	79690	uc003utu.3	-2533	GAL3ST4
chr1	1242693	1244612	1920	*	1921	*	5.69	4.51	6.56	-2.05	0.00147	0.00928	Promoter	1	1227764	1243269	15506	2	116983	uc001aeb.2	0	ACAP3
chr9	139400773	139402726	1954	*	1955	*	5.05	4.04	5.86	-1.82	0.00148	0.00929	Exon (uc004chz.3/4851, exon 20 of 34)	9	139396889	139408003	11115	2	4851	uc004cia.1	5277	NOTCH1
chr17	61553925	61555563	1639	*	1640	*	5.31	4.37	6.09	-1.72	0.00149	0.00933	Promoter	17	61554422	61555878	1457	1	1636	uc010wph.2	0	ACE
chr17	74235774	74237209	1436	*	1437	*	5.05	3.82	5.94	-2.12	0.00149	0.00935	Promoter	17	74138534	74236390	97857	2	114804	uc002jqz.3	0	RNF157
chr19	1205512	1206771	1260	*	1261	*	5.05	3.85	5.94	-2.09	0.0015	0.00939	Promoter	19	1205798	1228434	22637	1	6794	uc002lrl.1	0	STK11
chr9	130829922	130831135	1214	*	1215	*	4.82	3.59	5.71	-2.12	0.00151	0.00941	Promoter	9	130830479	130871537	41059	1	114789	uc004btb.4	0	SLC25A25
chr10	134350333	134351908	1576	*	1577	*	5.3	3.92	6.24	-2.32	0.00152	0.00947	Promoter	10	134351353	134591381	240029	1	3632	uc001llo.1	0	INPP5A
chr17	40250386	40251084	699	*	700	*	3.61	2.27	4.55	-2.27	0.00152	0.00947	Distal Intergenic	17	40253422	40264295	10874	2	79132	uc002hyv.3	13211	DHX58
chr19	2163396	2165564	2169	*	2170	*	7.48	6.02	8.45	-2.42	0.00155	0.00959	Promoter	19	2164148	2232577	68430	1	84444	uc002lvb.4	0	DOT1L
chr19	1978062	1979401	1340	*	1341	*	4.53	3.36	5.4	-2.04	0.00158	0.00971	Exon (uc002lul.4/1455, exon 3 of 12)	19	1969507	1981336	11830	1	1455	uc010dsu.3	8555	CSNK1G2
chr8	142010302	142011859	1558	*	1559	*	5.18	3.91	6.09	-2.17	0.00158	0.00972	Promoter	8	141668481	142011412	342932	2	5747	uc003yvt.3	0	PTK2
chr14	105940043	105942656	2614	*	2615	*	5.38	4.32	6.21	-1.9	0.00159	0.00973	Promoter	14	105941112	105946507	5396	1	1397	uc001yrd.2	0	CRIP2
chr19	18389972	18393319	3348	*	3349	*	8.22	6.86	9.16	-2.3	0.00159	0.00975	Promoter	19	18392887	18392971	85	1	100422833	uc021uqm.1	0	MIR3188
chr10	75633581	75634698	1118	*	1119	*	4.7	3.38	5.62	-2.24	0.0016	0.00979	Promoter	10	75572259	75634349	62091	2	818	uc001jvm.2	0	CAMK2G
chr7	149411687	149412300	614	*	615	*	4.22	2.45	5.26	-2.81	0.0016	0.00979	Promoter	7	149412102	149431664	19563	1	84626	uc010lpj.3	0	KRBA1
chr12	52430060	52431486	1427	*	1428	*	5.25	4.03	6.14	-2.11	0.00161	0.00983	Intron (uc010sno.2/3164, intron 1 of 7)	12	52437517	52449745	12229	1	3164	uc001rzr.2	-6031	NR4A1
chr4	75023559	75024264	706	*	707	*	3.88	2.39	4.86	-2.47	0.00162	0.00987	Promoter	4	75023829	75027970	4142	1	441024	uc003hhr.4	0	MTHFD2L
chr11	626636	627594	959	*	960	*	3.7	2.08	4.71	-2.64	0.00163	0.0099	Promoter	11	626313	627173	861	2	6343	uc001lqo.1	0	SCT
